dataset,folder,image_path,mask_iou,hsv_processing_ms,lab_processing_ms,hsv_area_ratio,hsv_border_contact_ratio,hsv_centre_coverage,hsv_solidity,hsv_proxy_score,hsv_proxy_valid,lab_area_ratio,lab_border_contact_ratio,lab_centre_coverage,lab_solidity,lab_proxy_score,lab_proxy_valid,hsv_mean_hue_drift,hsv_mean_saturation_drift,hsv_lightness_contrast,hsv_contrast_gain,hsv_clipped_lightness_ratio,lab_mean_hue_drift,lab_mean_saturation_drift,lab_lightness_contrast,lab_contrast_gain,lab_clipped_lightness_ratio
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.53 AM.png,0.9932624609502495,2.455200010444969,2.7215000009164214,0.5123707932692307,0.02461139896373057,0.9961057692307692,0.9235714538346225,0.8744557264280898,1.0,0.5152614182692308,0.025043177892918825,0.99609375,0.9222272049447818,0.8722370394353072,1.0,0.0773123023818368,0.5579356971153846,63.564769576481936,4.829916417538179,0.2628605769230769,0.2807967239551718,5.554200721153846,61.34051633865435,2.6056631797105965,0.26040564903846153
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.01.03 AM.png,0.9971259441893375,3.9517999975942075,4.69669999438338,0.683671126198083,0.2674050632911392,1.0,0.8611240174092792,0.6930373664421092,1.0,0.6830571086261981,0.26700949367088606,1.0,0.8608480719599211,0.6934718082121367,1.0,0.003423300575785592,0.46868260782747606,52.24354617901474,3.136191818527543,0.2826527555910543,0.19702362041700727,6.5261905950479235,53.79190147337261,4.6845471128854115,0.28224590654952075
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-12 at 11.52.03 PM.png,0.9979220265188997,3.1555000168737024,3.575300012016669,0.633520589464883,0.18648867313915857,0.9850520833333334,0.9496136680887876,0.7598887887037999,1.0,0.6326374372909699,0.18325242718446602,0.9843854166666667,0.9489148462723479,0.7609867584247055,1.0,0.005141976349317213,0.4068823160535117,77.87522425922654,0.0385270368393833,0.32131584448160533,0.22078787440893363,6.466152801003345,76.85448915324407,-0.9822080691430841,0.3205372073578595
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.10.38 AM.png,0.996871389209848,2.437799994368106,2.6356000162195414,0.46374834656084657,0.12614107883817427,0.8424451754385965,0.9687601184143577,0.8583204776132358,1.0,0.46493882275132276,0.12614107883817427,0.8427741228070176,0.967961461556635,0.8574689599577997,1.0,0.008989054603306668,0.3158427028218695,89.60590638076089,-0.6914861030737711,0.48290895061728395,0.2063828471523417,3.3293595679012347,89.19381968415463,-1.1035727996800233,0.4820601851851852
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.01.58 AM.png,0.996693359011278,2.1696000185329467,2.631200011819601,0.6023163377192983,0.23509933774834438,1.0,0.9373544415805903,0.7681311116940239,1.0,0.6027220394736842,0.23509933774834438,1.0,0.9368755122698664,0.767777151988179,1.0,0.0068424034273979395,0.42381030701754385,47.71231941900985,3.1798831994459036,0.3397752192982456,0.17866816556314838,4.451905153508772,48.77094432999535,4.238508110431404,0.34046326754385964
primary,freshoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.20.06 AM.png,0.996463713194946,2.1726999839302152,3.0353999754879624,0.5635125846023689,0.0,1.0,0.9929198699443921,0.8627123292419163,1.0,0.5619157148900169,0.0,1.0,0.9924297981513807,0.8636305047002655,1.0,0.024710127672045865,0.5318157783417936,60.31464170491552,4.020026099849524,0.4056128384094755,0.25543567856684923,5.666502749576988,59.882849563548106,3.588233958482107,0.405269141285956
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r001.png,0.9960471833245927,2.684299979591742,3.793200012296438,0.6485594512195122,0.0,1.0,0.951818433579833,0.8003713086671862,1.0,0.647217987804878,0.0,1.0,0.9515814889034273,0.8011775782684903,1.0,0.010086649637258189,0.5380614837398374,77.3933801884379,0.4938303384700333,0.3072586382113821,0.25855419551456166,4.336069613821138,76.54251930585357,-0.3570305441142949,0.3073297764227642
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r071.png,0.9950606741354967,2.859899977920577,3.5576999944169074,0.5197351094003242,0.0,1.0,0.9824377161340866,0.8884742917902475,1.0,0.521553383306321,0.0,1.0,0.9824358467746764,0.8873168345236402,1.0,0.051792457662238486,0.49155946110210696,77.42886642852088,0.06933689049172642,0.1504330429497569,0.2561917666615447,3.1367833265802267,77.9546108011414,0.5950812631122488,0.14832354132901135
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r142.png,0.9956859469097166,2.569900010712445,3.573299996787682,0.42690438034188033,0.0,0.9983575085324232,0.977531022665508,0.9462385551129351,1.0,0.42811698717948715,0.0,0.9983148464163822,0.9771084890500895,0.9453738570699843,1.0,0.020685565845945334,0.44309561965811967,90.23479913822811,0.7016535538639914,0.40324252136752137,0.2250790603117235,4.4095886752136755,89.15341575136618,-0.3797298329979384,0.39876869658119657
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r213.png,0.9977714667748553,3.214500000467524,3.5807999956887215,0.5169537168560606,0.0,0.9957149621212121,0.9798532993566008,0.888870377932615,1.0,0.5176580255681819,0.0,0.9956676136363637,0.9797286848949182,0.8883877888901406,1.0,0.020378520646084287,0.4103426846590909,84.04109577230969,-0.7696920311944808,0.3344430634469697,0.20714340319110597,3.974354876893939,83.7378380498945,-1.072949753609663,0.3315784801136364
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r283.png,0.9962765699898319,4.560000001220033,4.944499989505857,0.5074089566929134,0.0,0.9999706112852664,0.9782211692996345,0.8954690200396717,1.0,0.5070866141732283,0.0,0.9999412225705329,0.9777555515865929,0.895575145812098,1.0,0.015073617986517384,0.48143208661417325,61.24476116185139,8.146536295758878,0.04018946850393701,0.3091364489719847,8.358024114173228,59.68387553214989,6.585650666057376,0.03938238188976378
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\a_r353.png,0.9979926700667142,2.606399997603148,2.7868999750353396,0.6029139254385965,0.11961920529801325,0.9968312937062938,0.9882844207146594,0.8061731162805805,1.0,0.6030729166666666,0.12044701986754967,0.9967875874125874,0.9876708687385675,0.8057335347481921,1.0,0.024368945049909434,0.5947532894736842,84.1067424523786,0.7301797229141869,0.34283717105263156,0.23752912644443389,4.062705592105263,83.00485674490398,-0.37170598456043535,0.34223410087719297
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\rotated_by_15_Screen Shot 2018-06-07 at 2.58.38 PM.png,0.9980643192186597,2.0714999991469085,2.2396999993361533,0.38951653306613226,0.0,0.9952689243027888,0.9898296953705925,0.9718728392562285,1.0,0.38943825150300604,0.0,0.9952315737051792,0.9905089628681178,0.9720510381763828,1.0,0.04265521869138341,0.34624874749498996,84.73382935675292,1.7048466536436564,0.5573991733466934,0.2558449814388975,2.4447958416833666,83.81511482697306,0.7861321238637942,0.5536573146292585
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\rotated_by_30_Screen Shot 2018-06-07 at 3.05.53 PM.png,0.9966077036098067,1.8057999841403216,2.475599991157651,0.4438172387295082,0.0,0.9985143442622951,0.9783563751892577,0.9356722646988053,1.0,0.44378842213114755,0.0,0.9981941598360655,0.975386997998713,0.9350326902107708,1.0,0.006999592580966184,0.33455110143442623,88.70623208172564,0.7089025325656877,0.4672547387295082,0.17518350554023096,3.185210681352459,87.74358713359572,-0.2537424155642327,0.4645331711065574
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\rotated_by_45_Screen Shot 2018-06-08 at 2.24.15 PM.png,0.9868790585962817,3.0565999913960695,3.6601000174414366,0.40246777823240587,0.0,0.9389657980456027,0.9730439642324888,0.9490133663077237,1.0,0.3971921031096563,0.0,0.9353013029315961,0.9703899168206734,0.9511069056079453,1.0,0.014065724051390558,0.3547309738134206,90.98756094416804,1.141382824243152,0.4641852495908347,0.27142279602862496,5.517967471358429,90.7414245297191,0.8952464097942112,0.462512786415712
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\rotated_by_60_Screen Shot 2018-06-08 at 2.36.55 PM.png,0.9959678611918963,2.667799999471754,2.9556000081356615,0.5004813388625592,0.0,1.0,0.9918813952118153,0.9026154270389164,1.0,0.49902991706161137,0.0,1.0,0.9915940944513639,0.9034815989419746,1.0,0.007713824326662437,0.3410717812006319,82.83891927191804,0.2077483285854811,0.4214010663507109,0.2167416421554492,3.6459518167456557,83.09363805928699,0.4624671159544249,0.41831556082148497
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\rotated_by_75_Screen Shot 2018-06-08 at 2.40.13 PM.png,0.9988581358954762,2.231599995866418,2.730999985942617,0.5454938394276629,0.0,1.0,0.9956821832046482,0.8747312660960531,1.0,0.5459732710651828,0.0,1.0,0.9956022127574466,0.8744101791463729,1.0,0.04211868416901803,0.5546005564387917,85.84046583733488,0.8395635097168963,0.38884389904610495,0.29827021153542826,4.3277424483306834,83.74936208393721,-1.2515402436807648,0.3863275039745628
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\saltandpepper_Screen Shot 2018-06-08 at 2.31.08 PM.png,0.9982428182008807,2.1394999930635095,2.5941000203602016,0.6261790966386555,0.0,1.0,0.9960061772243142,0.823450901220264,1.0,0.6250840336134453,0.0,1.0,0.995512326939256,0.8240489894520224,1.0,0.0069294370917024435,0.5641439075630252,70.13380773830396,2.789999009557363,0.3520063025210084,0.2396461317873981,5.795320378151261,69.47611522567175,2.1323064969251533,0.35271533613445377
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\Screen Shot 2018-06-08 at 2.31.03 PM.png,0.99777294802651,2.5929999828804284,2.747599995927885,0.6014304956896551,0.0,1.0,0.9962699432655236,0.8392527641233242,1.0,0.6020447198275862,0.0,1.0,0.9965323143557712,0.8389143684354177,1.0,0.013970440246068763,0.5443426724137931,71.3146650429261,0.2680363020646297,0.3719207974137931,0.262524392484927,4.891675646551724,69.25923102030792,-1.7873977205535425,0.36929956896551724
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\translation_Screen Shot 2018-06-08 at 2.34.42 PM.png,0.9973344635961194,2.4884000013116747,2.6566000015009195,0.5371631888168558,0.09282868525896415,0.9944680420711974,0.9884469577378489,0.8542719812181601,1.0,0.5368694286871961,0.09163346613545817,0.9944680420711974,0.9880267672739436,0.8546736861705843,1.0,0.0506161624960077,0.3618111831442464,86.01339304155613,0.2955139538604783,0.3450212722852512,0.2280568586704495,2.8281832455429496,84.90190135179375,-0.815977735901896,0.3440792139384117
primary,rottenapples,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenapples\vertical_flip_Screen Shot 2018-06-08 at 2.51.43 PM.png,0.970460110413286,2.08020000718534,2.558600011980161,0.6851750927643785,0.037383177570093455,1.0,0.9666212967582072,0.770685224109059,1.0,0.698196892393321,0.028462192013593884,1.0,0.9286547034832152,0.7570355520793132,1.0,0.0829579529104869,0.7330357142857142,38.834357893297565,5.0260782734776726,0.014842300556586271,0.2867895225161021,5.063992926716141,39.8802688646499,6.071989244830007,0.014842300556586271
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r001.png,0.9977476124692174,1.49789999704808,2.354399999603629,0.2556011977886978,0.0,0.384375,0.5886761106843638,0.7946102221368727,1.0,0.2551558660933661,0.0,0.3838719512195122,0.5883952207197539,0.7944534343878532,1.0,0.02246555474981871,0.3185465294840295,81.42926613037517,1.2816196364345984,0.16053055896805896,0.2848875997099347,3.2471360565110565,81.22476167191282,1.0771151779722459,0.16572097665847665
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r065.png,0.9229433470805296,1.6969999996945262,2.517999993870035,0.1600519693654267,0.0,0.4877592794759825,0.8295910220412118,0.7585610066929356,1.0,0.1731297866520788,0.0,0.5087336244541485,0.756581036333671,0.7710400587987019,1.0,0.24721160114883795,0.3283643326039387,90.56256124646629,1.8966003609456976,0.6560140864332604,0.5173294803798918,1.8443722647702407,89.71080828057092,1.0448473950503256,0.6540754923413566
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r129.png,0.9978347834123286,1.7571999924257398,2.318300015758723,0.2706021167048055,0.10465116279069768,0.2602739726027397,0.6399266227256245,0.7538773283679985,1.0,0.2704519450800915,0.10465116279069768,0.2604880136986301,0.6453395776478792,0.7550027275716275,1.0,0.08487853118371914,0.38998855835240276,105.89514392205174,0.5168994366918014,0.7066111270022883,0.41935693745039104,3.09335311784897,104.79196343772955,-0.5862810476303935,0.7051344393592678
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r194.png,0.5178044953477449,2.653400006238371,3.715099999681115,0.2453125,0.0,0.7067122186495177,0.6344397898087899,0.8682304016916615,1.0,0.1380427100161551,0.0,0.3626507234726688,0.5476514670652552,0.6386351806358562,1.0,0.43599409660997274,1.2605285743134087,59.05338688624614,-2.1160963291728194,0.0055886510500807755,1.3403735497172675,4.398424878836834,58.31479153335807,-2.8546916820608885,0.0025519991922455573
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r258.png,0.9828234117703982,2.669100009370595,2.9903000104241073,0.193125,0.0,0.526525,0.7176692591220923,0.8018076018244185,1.0,0.191065625,0.0,0.5219875,0.706720917979041,0.7951065273458083,1.0,0.4230489924008611,0.649090625,100.16873551516848,-1.0040528664413273,0.173328125,1.0186606841818606,3.29655625,99.51052019241989,-1.6622681891899163,0.17163125
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\b_r322.png,0.881590382387022,1.656999986153096,3.132699988782406,0.146619383640553,0.0,0.37869839449541287,0.5530513540186602,0.6579338710737824,1.0,0.13399337557603686,0.0,0.3777092889908257,0.5643408312462452,0.6378984313054787,1.0,0.5959890712413806,0.4815380184331797,96.07660837154017,2.0507366475243174,0.6267569124423963,1.1195844097912755,1.4047523041474654,95.57971641262901,1.5538446886131538,0.6259468605990783
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\rotated_by_15_Screen Shot 2018-06-12 at 8.58.13 PM.png,0.982514464138121,2.1126999927219003,2.295599988428876,0.37088815789473684,0.011882998171846435,0.905688048245614,0.7586319229775044,0.9166007805868296,1.0,0.3688185307017544,0.012797074954296161,0.8939555921052632,0.7480842810915646,0.9132332772724023,1.0,0.05863284804367607,0.41625548245614036,83.20004040822727,1.149131729943889,0.10342310855263158,0.450815676589107,4.090628426535088,82.49304924552807,0.4421405672446923,0.10088404605263158
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\rotated_by_30_Screen Shot 2018-06-12 at 9.04.15 PM.png,0.9605147501040912,1.4171999937389046,1.9956000032834709,0.4593175287356322,0.07129543336439888,0.8492865296803653,0.7384860887855511,0.8301649652475903,1.0,0.4539978448275862,0.04473438956197577,0.8333904109589041,0.7154917952921083,0.8324123971512445,1.0,0.30644835253689107,1.0223311781609195,71.17925816649861,2.49089718951889,0.17483836206896552,0.7422145328719724,4.775316091954023,71.36586410562481,2.6775031286450854,0.17471264367816092
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\rotated_by_45_Screen Shot 2018-06-12 at 9.07.35 PM.png,0.991437601521085,1.4663999900221825,2.1253999730106443,0.32290852864583336,0.09980430528375733,0.7497884114583333,0.9008744520367636,0.90518149637808,1.0,0.32062174479166666,0.09540117416829745,0.7455078125,0.8939560376689208,0.9040424764917098,1.0,0.5909452278338005,0.83721923828125,98.74615499197573,-0.5504114437840997,0.24529622395833334,1.713000543955814,2.495186360677083,98.41982294353987,-0.8767434922199584,0.24286702473958333
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\rotated_by_60_Screen Shot 2018-06-12 at 9.25.04 PM.png,0.8554040842331901,4.318399995099753,3.8625000161118805,0.22808229501607716,0.0,0.3937900641025641,0.5686272006536531,0.7924834529512435,1.0,0.19621181672025723,0.0,0.30410657051282053,0.5102714344113825,0.7212462802452907,1.0,0.5860604464344505,0.4670744573954984,98.1513885368637,0.8201209509210088,0.6025221061093248,1.268058207677619,1.1571694131832797,97.47211993158687,0.14085234564417703,0.5995227090032155
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\rotated_by_75_Screen Shot 2018-06-12 at 9.23.15 PM.png,0.9435362607849601,1.9797999993897974,1.9335999968461692,0.451155558968059,0.11770334928229666,0.8670884146341463,0.8945342039299684,0.8585269670489385,1.0,0.4767621314496315,0.17177033492822966,0.881875,0.9192542180632355,0.836616448958097,1.0,0.3006904223546909,1.3760019963144963,78.42647465332672,-0.08358491894763631,0.3926021191646192,1.5586193971198143,9.76327933046683,79.7809340294461,1.2708744571717432,0.3828470515970516
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\saltandpepper_Screen Shot 2018-06-12 at 9.21.14 PM.png,0.9024940427757759,4.121500009205192,3.09810001635924,0.6932282366071428,0.7287145242070117,0.5001785714285715,0.7008127725046776,0.4396016689848969,1.0,0.768125,0.8539232053422371,0.5072433035714285,0.7655472654226801,0.37499776700871706,0.0,0.09601911661249905,0.89833984375,62.40082779095922,-1.965850539935694,0.0013169642857142857,0.451981720611406,6.235959821428572,61.99640231339029,-2.3702760175046222,0.0008537946428571429
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\Screen Shot 2018-06-12 at 9.21.25 PM.png,0.9837819790036015,2.342699997825548,3.1541000062134117,0.6702565632458234,0.38741721854304634,0.9977488151658768,0.9304117812295176,0.6849781834868842,1.0,0.6812984785202864,0.3968779564806055,0.9985781990521327,0.9329654231095854,0.6762629307992827,1.0,0.08744594661290751,1.031421539379475,75.49972665074318,-2.0622145134797165,4.474940334128878e-05,0.39604855028720903,7.342646181384248,74.26161225186216,-3.30032891236074,0.0
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\vertical_flip_Screen Shot 2018-06-12 at 8.48.07 PM.png,0.9455309815390239,1.9571000011637807,2.564199996413663,0.22256024096385543,0.0,0.3713965311004785,0.5809144733568834,0.7904622008914723,1.0,0.21826807228915662,0.0,0.3710376794258373,0.5968743477353371,0.790551531938259,1.0,0.19077957297276651,1.1342959337349399,73.26312477747523,-1.2674108452915078,0.00023343373493975905,0.9734081967839273,4.699017319277108,73.11174260167185,-1.418793021094885,0.00012048192771084337
primary,rottenbanana,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenbanana\vertical_flip_Screen Shot 2018-06-12 at 9.28.09 PM.png,0.9998996151915677,1.6476000018883497,2.3095000069588423,0.9998929336188437,0.9936651583710407,1.0,0.999889177698523,0.40156154594694443,0.0,0.9998059421841542,0.9923076923076923,1.0,0.9997917884032858,0.4018814346037341,0.0,0.41352667151762473,1.3466073340471092,54.402372167656765,1.7581331473785227,0.0,1.0217055368435266,4.201482200214133,55.28008355295028,2.6358445326720386,0.0
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.18.46 PM.png,0.9958354574007992,4.634900018572807,5.280499986838549,0.6617706512237762,0.0,1.0,0.9870780957365894,0.7990161138230966,1.0,0.6643739073426573,0.0,1.0,0.9885712188048725,0.7976581209065561,1.0,0.08258790220759843,0.7618006993006993,67.33084471961344,-0.986505134628672,0.09736942744755245,0.429785361747714,5.743476835664335,66.99618101757302,-1.321168836669088,0.09643520541958042
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.44.06 PM.png,0.6299420866107701,2.192599989939481,3.555499977665022,0.3250421537769784,0.0,0.5583295863309352,0.6853701773928875,0.8487399527447645,1.0,0.2048814073741007,0.0,0.35160746402877696,0.5571960432211523,0.755303164354662,1.0,0.23377341910847374,0.5594593075539568,73.18817775178451,0.8576255247930362,0.09804125449640287,0.43158420030592654,4.3351618705035975,73.89225375591353,1.5617015289220575,0.09641130845323741
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_30_Screen Shot 2018-06-12 at 11.32.13 PM.png,0.9926546292739147,3.033000015420839,3.5219000128563493,0.32388678115015973,0.0,0.26976512738853503,0.5194546692827839,0.7578439593342637,1.0,0.3234375,0.0,0.2683220541401274,0.5185438906195214,0.7573731889519297,1.0,0.08942997150640324,0.5153803913738019,72.12076799382676,-1.6076168156617996,0.1597968250798722,0.34577057957854523,6.529333067092652,72.12124133818983,-1.607143471298727,0.15913538338658148
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.19.01 PM.png,0.9965085202154168,2.3065000132191926,4.011200013337657,0.6009308510638298,0.021212121212121213,1.0,0.9800108878550925,0.8310158784091874,1.0,0.6001601789168278,0.020346320346320345,1.0,0.9797630017140763,0.8316731791273447,1.0,0.07266258390181432,0.5290346953578337,84.34561268977582,-0.1899870884811179,0.181386000967118,0.35201140117898555,4.855905464216635,82.63585404684751,-1.8997457314094248,0.17930669729206963
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.36.42 PM.png,0.9739740144274486,3.4632000024430454,3.3668999967630953,0.12526337115072933,0.0,0.06973098705501618,0.5317249829816202,0.5545020935211036,1.0,0.12212824149108589,0.0,0.06681836569579289,0.5208099541814241,0.5462500865848436,1.0,0.2729286327482107,0.4764308144246353,76.85827559832283,-1.7656357887725562,0.1899513776337115,0.46693922851085423,3.365690842787682,77.50862108176626,-1.1152903053291254,0.19135180307941654
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_60_Screen Shot 2018-06-12 at 11.23.46 PM.png,0.9965862617517939,2.523000002838671,2.6840999780688435,0.4574125,0.0,0.981975,0.9904152269121129,0.9261246362915134,1.0,0.45644375,0.0,0.98135,0.9899231902750789,0.9265177062368338,1.0,0.013513934492619983,0.432084375,86.79137741446438,0.4671965948193417,0.20458125,0.28216023576177096,5.66356875,85.93040692381534,-0.39377389582969613,0.205140625
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_60_Screen Shot 2018-06-12 at 11.42.05 PM.png,0.994748439221447,3.288000007160008,3.0716999899595976,0.34568149429967426,0.0,0.4880174512987013,0.6589873906173298,0.8294009683832062,1.0,0.345444828990228,0.0,0.48657670454545454,0.6582832255497209,0.828971986019035,1.0,0.11546768060836501,0.43621997149837133,80.41204850592243,0.07275615473743358,0.34919839169381106,0.3944740177439797,3.944457451140065,79.86875231495343,-0.4705400362315686,0.34695388843648206
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_75_Screen Shot 2018-06-12 at 11.36.14 PM.png,0.9761407455012854,2.8777999978046864,3.1641999958083034,0.17563573688969258,0.0,0.1274029783393502,0.5462584852447931,0.6570948322737907,1.0,0.1718863019891501,0.0,0.12381543321299639,0.5359510931361838,0.6477543337508487,1.0,0.17838919852421697,0.38540348101265826,82.02042831747903,0.7034888121713294,0.3991580018083183,0.5404718917161024,5.834982481916818,82.81569916759722,1.4987596622895154,0.3978243670886076
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.24.43 PM.png,0.9324695222250421,2.207000012276694,3.338200011057779,0.5377378273322422,0.05204163330664532,0.9680272801302932,0.7913084995727573,0.8193872211297946,1.0,0.5137837561374795,0.026821457165732587,0.9705517100977199,0.8201925685953675,0.8472174648142429,1.0,0.3326438018407326,2.524861906710311,66.12835752702401,-3.1004167261493194,0.03804214402618658,1.9843143573115751,17.924943739770868,67.47030249343456,-1.758471759738768,0.006014729950900164
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.40.23 PM.png,0.9785250994713032,2.4682999937795103,3.2312000112142414,0.2065912680505415,0.0,0.10432778776978417,0.6442867426834579,0.726257625179096,1.0,0.20293039259927798,0.0,0.09289568345323741,0.6353532515375729,0.7157779740468986,1.0,0.1195369556073873,0.4964068140794224,50.02723772985042,5.231762459333723,0.3164006092057762,0.3579799640576607,2.8796085288808664,50.17487798186854,5.379402711351844,0.3160283167870036
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.26.36 PM.png,0.9853720878020137,2.40019999910146,3.7723999994341284,0.4516877086811352,0.0,0.5822362956810632,0.7334683552957665,0.7984305701255527,1.0,0.44792883973288816,0.0,0.5731623754152824,0.727264371943504,0.7977669969144648,1.0,0.025529715344885375,0.38379069282136896,30.93648023851448,2.653242261380001,0.0,0.24312591617433865,5.132342967445743,36.73653850781576,8.453300530681279,0.0
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.21.54 PM.png,0.9949762899666651,2.5283000140916556,3.0125000048428774,0.6064313847429519,0.24858984689766317,0.931858498349835,0.9622921983004237,0.7534990691328485,1.0,0.6047030472636816,0.24778404512489927,0.9319513201320132,0.962483355043396,0.7548571664042414,1.0,0.004072734242112072,0.438222947761194,76.24680444679929,-0.7894141367918621,0.2467013888888889,0.14891433682310756,4.902578254560531,76.56875756221179,-0.4674610213793642,0.24632048092868988
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.40.30 PM.png,0.9805859220305578,2.3287000076379627,3.249399975175038,0.26129807692307694,0.0,0.29290752351097177,0.8334193228229233,0.8252653692667791,1.0,0.2662087912087912,0.0,0.299637539184953,0.8369379580176376,0.8273150994405182,1.0,0.0715545021860288,0.36397664835164834,80.91632265374966,0.29236201513265314,0.4193730376766091,0.2893759646618921,3.7196207810047097,80.86335707472415,0.23939643610714256,0.4189609497645212
primary,rottenoranges,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.23.29 PM.png,0.9968617245206476,1.8392000056337565,2.6382000069133937,0.41364646849593495,0.0,0.9974466463414634,0.981115798634102,0.9552101908613362,1.0,0.41485962906504065,0.0,0.9974847560975609,0.9810700799372272,0.9544366578019318,1.0,0.03570943069537158,0.6534394054878049,82.89063800159384,-0.8853741644692263,0.08099275914634146,0.38935514105618635,7.634047891260162,79.08691313083308,-4.689099035229987,0.08916095020325203
